,type,coordinates,date,lon,lat
2,Point,"[76.18961841941069, 30.607702734355982]",03/11/2021,76.18961841941069,30.607702734355982
3,Point,"[76.27313357741788, 30.6376455607335]",03/11/2021,76.27313357741788,30.6376455607335
0,Point,"[76.34713424367995, 30.50761403885347]",08/11/2021,76.34713424367995,30.50761403885347
1,Point,"[76.34398024470127, 30.456668609449054]",08/11/2021,76.34398024470127,30.456668609449054
2,Point,"[76.41069250730436, 30.73568072784247]",08/11/2021,76.41069250730436,30.73568072784247
3,Point,"[76.29092531852623, 30.732912880941495]",08/11/2021,76.29092531852623,30.732912880941495
0,Point,"[74.30709534474045, 30.13762327866432]",29/10/2021,74.30709534474045,30.13762327866432
1,Point,"[74.26576961196798, 30.07495008495964]",29/10/2021,74.26576961196798,30.07495008495964
0,Point,"[74.13963236766057, 30.376907435043957]",08/11/2021,74.13963236766057,30.376907435043957
1,Point,"[74.09620655812617, 30.521790258451404]",08/11/2021,74.09620655812617,30.521790258451404
2,Point,"[74.01691930189901, 30.30376490818869]",08/11/2021,74.01691930189901,30.30376490818869
0,Point,"[74.92788771565803, 31.03684887408065]",03/11/2021,74.92788771565803,31.03684887408065
1,Point,"[75.00383243233713, 31.074870374506848]",03/11/2021,75.00383243233713,31.074870374506848
2,Point,"[74.8935607468684, 30.989355621824185]",03/11/2021,74.8935607468684,30.989355621824185
3,Point,"[75.0317355841128, 30.972970345021327]",03/11/2021,75.0317355841128,30.972970345021327
4,Point,"[74.45066765803854, 30.652597298712955]",03/11/2021,74.45066765803854,30.652597298712955
5,Point,"[74.84059273373813, 30.89208193790102]",03/11/2021,74.84059273373813,30.89208193790102
6,Point,"[74.74824166644949, 30.827663680668536]",03/11/2021,74.74824166644949,30.827663680668536
0,Point,"[75.3682197051353, 32.068216119870996]",03/11/2021,75.3682197051353,32.068216119870996
1,Point,"[75.35279634059283, 32.12608455872369]",03/11/2021,75.35279634059283,32.12608455872369
2,Point,"[75.22593932592936, 31.985762240479634]",03/11/2021,75.22593932592936,31.985762240479634
3,Point,"[75.44829711986753, 31.70710239815591]",03/11/2021,75.44829711986753,31.70710239815591
4,Point,"[75.12581913774955, 32.047794879076854]",03/11/2021,75.12581913774955,32.047794879076854
5,Point,"[75.26904255725066, 32.06645965361585]",03/11/2021,75.26904255725066,32.06645965361585
0,Point,"[75.67719021208397, 31.944538748150457]",03/11/2021,75.67719021208397,31.944538748150457
1,Point,"[75.60051609302447, 31.6266956975623]",03/11/2021,75.60051609302447,31.6266956975623
0,Point,"[75.39390198975016, 31.027314686906806]",03/11/2021,75.39390198975016,31.027314686906806
1,Point,"[75.48338512884871, 31.195336586846203]",03/11/2021,75.48338512884871,31.195336586846203
2,Point,"[75.53009430413442, 31.348434915867948]",03/11/2021,75.53009430413442,31.348434915867948
3,Point,"[75.70598966302393, 31.09521356590088]",03/11/2021,75.70598966302393,31.09521356590088
4,Point,"[75.47400869943765, 31.034865883039586]",03/11/2021,75.47400869943765,31.034865883039586
0,Point,"[75.70101088651586, 31.285722256637882]",03/11/2021,75.70101088651586,31.285722256637882
1,Point,"[75.48215882373533, 31.385886509495013]",03/11/2021,75.48215882373533,31.385886509495013
2,Point,"[75.35907973634909, 31.50706995801945]",03/11/2021,75.35907973634909,31.50706995801945
0,Point,"[75.35904530285399, 31.507104243565248]",08/11/2021,75.35904530285399,31.507104243565248
1,Point,"[75.48212281949047, 31.385822316701702]",08/11/2021,75.48212281949047,31.385822316701702
0,Point,"[75.60747681987361, 30.83972623980581]",03/11/2021,75.60747681987361,30.83972623980581
1,Point,"[75.6135383846118, 30.833455022094512]",03/11/2021,75.6135383846118,30.833455022094512
2,Point,"[75.71202107954147, 30.82019697227959]",03/11/2021,75.71202107954147,30.82019697227959
3,Point,"[75.54030032259162, 30.77202077162383]",03/11/2021,75.54030032259162,30.77202077162383
4,Point,"[76.27173019338366, 30.966719962899937]",03/11/2021,76.27173019338366,30.966719962899937
5,Point,"[75.41395338281406, 30.72659962514435]",03/11/2021,75.41395338281406,30.72659962514435
6,Point,"[75.570079254843, 30.92587970731913]",03/11/2021,75.570079254843,30.92587970731913
0,Point,"[75.60433454047154, 30.028595051495376]",03/11/2021,75.60433454047154,30.028595051495376
1,Point,"[75.67679810165357, 30.014104342672947]",03/11/2021,75.67679810165357,30.014104342672947
2,Point,"[75.60159094122251, 29.957849669374284]",03/11/2021,75.60159094122251,29.957849669374284
0,Point,"[75.55998448339392, 30.019264604515598]",08/11/2021,75.55998448339392,30.019264604515598
1,Point,"[75.42411853223662, 29.946099756588403]",08/11/2021,75.42411853223662,29.946099756588403
2,Point,"[75.37857726071144, 30.045706273391296]",08/11/2021,75.37857726071144,30.045706273391296
3,Point,"[75.46272469359677, 30.171690469644748]",08/11/2021,75.46272469359677,30.171690469644748
0,Point,"[75.33973314348003, 30.57246273228009]",03/11/2021,75.33973314348003,30.57246273228009
1,Point,"[75.35162069383404, 30.57431019145957]",03/11/2021,75.35162069383404,30.57431019145957
2,Point,"[75.25309967990201, 30.657961623258497]",03/11/2021,75.25309967990201,30.657961623258497
3,Point,"[75.1384329362817, 30.76557256394277]",03/11/2021,75.1384329362817,30.76557256394277
4,Point,"[75.08876992175821, 30.759337900001757]",03/11/2021,75.08876992175821,30.759337900001757
5,Point,"[75.06249463032623, 30.734637072838282]",03/11/2021,75.06249463032623,30.734637072838282
6,Point,"[75.16338766079438, 30.939019134225767]",03/11/2021,75.16338766079438,30.939019134225767
0,Point,"[74.34749098153547, 30.46356946883231]",03/11/2021,74.34749098153547,30.46356946883231
1,Point,"[74.53972780066293, 30.226065474290028]",03/11/2021,74.53972780066293,30.226065474290028
2,Point,"[74.60553220939805, 30.183329385296275]",03/11/2021,74.60553220939805,30.183329385296275
0,Point,"[74.44303619750463, 30.21955884795299]",08/11/2021,74.44303619750463,30.21955884795299
1,Point,"[74.45208385102602, 30.232018278161654]",08/11/2021,74.45208385102602,30.232018278161654
2,Point,"[74.34269113043007, 30.27958646253793]",08/11/2021,74.34269113043007,30.27958646253793
3,Point,"[74.70885249468738, 30.27928411169601]",08/11/2021,74.70885249468738,30.27928411169601
4,Point,"[74.53590901802706, 30.518742025473646]",08/11/2021,74.53590901802706,30.518742025473646
5,Point,"[74.61832683237067, 30.31108826069475]",08/11/2021,74.61832683237067,30.31108826069475
6,Point,"[74.56818603924263, 30.137453007408567]",08/11/2021,74.56818603924263,30.137453007408567
7,Point,"[74.52436224294381, 30.0919341776136]",08/11/2021,74.52436224294381,30.0919341776136
0,Point,"[76.29427271359692, 30.169661174399135]",03/11/2021,76.29427271359692,30.169661174399135
1,Point,"[76.11675639769996, 30.495142332585527]",03/11/2021,76.11675639769996,30.495142332585527
2,Point,"[76.43735474083026, 30.38594163600188]",03/11/2021,76.43735474083026,30.38594163600188
3,Point,"[76.28349588564404, 30.159541696258653]",03/11/2021,76.28349588564404,30.159541696258653
0,Point,"[76.41304331257332, 30.240569355554857]",08/11/2021,76.41304331257332,30.240569355554857
1,Point,"[76.40391841880981, 30.22462859170185]",08/11/2021,76.40391841880981,30.22462859170185
2,Point,"[76.15245023082127, 30.47674478494572]",08/11/2021,76.15245023082127,30.47674478494572
0,Point,"[76.47185158440989, 30.767994049129086]",03/11/2021,76.47185158440989,30.767994049129086
1,Point,"[76.37802511801091, 30.954398989917927]",03/11/2021,76.37802511801091,30.954398989917927
2,Point,"[76.37844366966354, 30.94767747022988]",03/11/2021,76.37844366966354,30.94767747022988
0,Point,"[76.46425394931542, 30.85030911200778]",08/11/2021,76.46425394931542,30.85030911200778
1,Point,"[76.52447097049449, 30.813461653249178]",08/11/2021,76.52447097049449,30.813461653249178
0,Point,"[75.84197815880653, 30.11488341613632]",03/11/2021,75.84197815880653,30.11488341613632
1,Point,"[76.01660688385452, 29.850775750863782]",03/11/2021,76.01660688385452,29.850775750863782
2,Point,"[75.97352890294091, 29.747177103783446]",03/11/2021,75.97352890294091,29.747177103783446
3,Point,"[75.76507668302652, 30.359350023096418]",03/11/2021,75.76507668302652,30.359350023096418
4,Point,"[75.67728964724847, 30.374885246277827]",03/11/2021,75.67728964724847,30.374885246277827
5,Point,"[75.67218736880545, 30.118573726147392]",03/11/2021,75.67218736880545,30.118573726147392
0,Point,"[76.68264691355868, 30.61659376018312]",31/10/2021,76.68264691355868,30.61659376018312
1,Point,"[76.71620634755112, 30.610378659546967]",31/10/2021,76.71620634755112,30.610378659546967
2,Point,"[76.81529738634146, 30.460894939089666]",31/10/2021,76.81529738634146,30.460894939089666
0,Point,"[76.56495491825426, 30.743961370852507]",08/11/2021,76.56495491825426,30.743961370852507
1,Point,"[76.57218693684, 30.771220085903966]",08/11/2021,76.57218693684,30.771220085903966
0,Point,"[76.12073089391359, 31.038680090861654]",03/11/2021,76.12073089391359,31.038680090861654
1,Point,"[76.00730922217868, 31.024942947421927]",03/11/2021,76.00730922217868,31.024942947421927
0,Point,"[75.99967949291317, 31.087272531998256]",08/11/2021,75.99967949291317,31.087272531998256
1,Point,"[76.1484583312905, 31.08773153542245]",08/11/2021,76.1484583312905,31.08773153542245
2,Point,"[76.09525884736217, 31.01574132161623]",08/11/2021,76.09525884736217,31.01574132161623
0,Point,"[74.87962775002174, 31.507735151181127]",03/11/2021,74.87962775002174,31.507735151181127
1,Point,"[74.69619926630112, 31.422926558759283]",03/11/2021,74.69619926630112,31.422926558759283
2,Point,"[74.66334132722137, 31.134899100813467]",03/11/2021,74.66334132722137,31.134899100813467
3,Point,"[74.62531918837672, 31.151605202171456]",03/11/2021,74.62531918837672,31.151605202171456
4,Point,"[74.83812581627778, 31.357599277958805]",03/11/2021,74.83812581627778,31.357599277958805
